sentence,num_words,google_language,stopwords_language,book_name
"-- H?n juuri, herra, vastasi neekeri.",6,"{'et': 0.14285946198687643, 'fi': 0.8571405380131235}",{},candide
Sellainen on tapa t??ll?.,4,{'fi': 0.999998405790124},"{'finnish': 1, 'english': 1, 'french': 1}",candide
"Kaksi kertaa vuodessa saamme vaatteita, nim.",6,{'fi': 0.9999960229274191},{},candide
"yhdet palttinaiset  housut, siin? kaikki.",6,{'fi': 0.9999968305739728},{'finnish': 1},candide
"Jos ty?skentelemme sokeritehtaissa ja jos  myllynkivi sattuu musertamaan sormemme, niin leikataan meilt? pois  koko k?si.",17,{'fi': 0.9999958784830277},"{'norwegian': 1, 'finnish': 4, 'dutch': 1}",candide
"Jos tahdomme paeta, hakataan meilt? pois toinen jalka.",8,{'fi': 0.9999966519273257},{'finnish': 1},candide
Kuten n?ette olen min? l?pik?ynyt n?m? molemmat rangaistukset.,8,{'fi': 0.9999998106278883},{'finnish': 3},candide
T?ll? hinnalla te sy?tte sokeria Europassa.,6,{'fi': 0.9999982974638004},"{'spanish': 1, 'finnish': 1, 'french': 1, 'dutch': 1, 'portuguese': 1}",candide
"Kuitenkin silloin kun  ?itini m?i minut kymmenest? Patagonian myntist? Guinean rannikolla,  sanoi h?n minulle: ""Rakas lapseni, siunaa fetishej?mme ja palvele  niit? aina uskollisesti; ne antavat sinulle onnellisen el?m?n;  sin? olet nyt jo saavuttanut sen kunnian, ett? olet p??ssyt meid?n  valkoisten herrojemme orjaksi ja sill? tehnyt my?s is?si ja ?itisi  onnellisiksi"".",56,{'fi': 0.999996026936463},"{'italian': 1, 'dutch': 1, 'finnish': 15, 'french': 1, 'danish': 1, 'hungarian': 1, 'turkish': 1, 'norwegian': 2}",candide
"Niin, en tied?, olenko tehnyt heid?t onnellisiksi,  mutta he eiv?t ainakaan ole tehneet onnelliseksi minua.",16,{'fi': 0.9999951350127332},"{'dutch': 1, 'finnish': 7, 'french': 1, 'swedish': 1, 'danish': 1, 'turkish': 1, 'english': 1, 'spanish': 2, 'norwegian': 1}",candide
"Koirat,  apinat ja papukaijat ovat tuhat kertaa v?hemm?n onnettomia kuin  me.",13,{'fi': 0.9999970564816091},"{'dutch': 2, 'french': 1, 'portuguese': 1, 'finnish': 4, 'english': 1, 'spanish': 1, 'norwegian': 2}",candide
"Hollantilaiset fetishit, jotka minut ovat k??nt?neet uskoonsa,  sanovat minulle joka sunnuntai, ett? me olemme kaikki Adamin  lapsia, sek? valkoiset ett? mustat.",23,{'fi': 0.9999973145751789},"{'dutch': 1, 'french': 1, 'portuguese': 1, 'finnish': 9, 'english': 1, 'spanish': 1, 'norwegian': 1}",candide
"Min? en ole genealogi, mutta  jos nuo saamamiehet ovat oikeassa, niin olemme kaikki kesken?mme  pikkuserkkuja.",17,{'fi': 0.9999959080407458},"{'dutch': 1, 'finnish': 8, 'french': 1, 'swedish': 1, 'danish': 1, 'turkish': 1, 'spanish': 1, 'norwegian': 1}",candide
"Ja siin? tapauksessa t?ytynee teid?nkin my?nt??, ettei  juuri voi kamalammin kohdella sukulaisiaan.",13,{'fi': 0.9999991279972393},"{'italian': 1, 'finnish': 1}",candide
"-- Oi, Pangloss!",3,{'tl': 0.9999967745857148},{},candide
huudahti Candide.,2,{'et': 0.9999966289667896},{},candide
Sin? et varmaankaan koskaan ollut  voinut kuvitellakaan sellaisia kauheuksia!,10,{'fi': 0.9999978297884811},"{'danish': 1, 'finnish': 2, 'norwegian': 1, 'french': 1}",candide
Nyt riitt?? minullekin!,3,{'fi': 0.999996702209544},{},candide
Minun t?ytyy vihdoinkin luopua optimismistasi!,5,{'fi': 0.9999956543963798},{},candide
-- Optimismi!,2,{'et': 0.9999970440495338},{},candide
Mit? se on?,3,{'fi': 0.9999977126784989},"{'italian': 1, 'spanish': 1, 'french': 2, 'portuguese': 1, 'finnish': 2, 'english': 1}",candide
kysyi Cacambo.,2,"{'sw': 0.14285856166075786, 'so': 0.8571391581190066}",{},candide
"-- Voi yst?v?ni, vastasi Candide, se on mielet?n halu itsepintaisesti  intt??, ett? kaikki on hyvin, silloin kun kaikki on pahoin.",21,{'fi': 0.99999673381328},"{'italian': 1, 'spanish': 1, 'french': 2, 'portuguese': 1, 'finnish': 4, 'english': 1, 'norwegian': 1}",candide
Ja h?n vuodatti kyyneleit? katsellessaan neekeri?.,6,{'fi': 0.9999965169767713},{'finnish': 1},candide
Ja itkien saapui h?n Surinamin kaupunkiin.,6,{'fi': 0.9999966223402766},{'finnish': 1},candide
"Kaikkein ensim?iseksi tiedustelivat he, olisiko satamassa jotakin  laivaa, jonka voisi l?hett?? Buenos-Ayrekseen.",13,{'fi': 0.999996049064266},"{'spanish': 1, 'english': 1, 'finnish': 2}",candide
"Henkil?, jonka puoleen  he t?ss? asiassa k??ntyiv?t, sattui juuri olemaan er?s espanjalainen  laivakippari, joka lupautui kauppoihin kohtuullisesta korvauksesta.",20,{'fi': 0.9999949514961224},"{'spanish': 1, 'english': 1, 'finnish': 4}",candide
He p??ttiv?t t?t? asiaa varten yhty? er??ss? kaupungin kapakassa.,9,{'fi': 0.9999951685264414},{'finnish': 1},candide
Candide ja uskollinen Cacambo meniv?t sinne heti lampaineen h?nt?  odottamaan.,11,{'fi': 0.9999955720600975},"{'norwegian': 1, 'finnish': 2, 'dutch': 1}",candide
"Candide, jolla aina oli syd?n huulillaan, kertoi avomielisesti  espanjalaiselle kaikki seikkailunsa ja uskoi h?nelle my?s, ett? h?nen  oli aikomus ry?st?? neiti Kunigunda.",24,{'fi': 0.9999983705579961},"{'norwegian': 1, 'finnish': 6, 'dutch': 1}",candide
"-- Siin? tapauksessa varon kyll? viem?st? teit? Buenos-Ayrekseen,  sanoi laivakippari, sill? minua odottaisi siell? varma hirttonuora ja  teit? samoin: tiet?k??, ett? kaunis Kunigunda on h?nen ylh?isyytens?  k?skynhaltijan lempi-rakastajatar.",31,{'fi': 0.9999968436765592},"{'norwegian': 1, 'finnish': 7, 'english': 1, 'dutch': 1, 'french': 1}",candide
"T?m? oli kova isku Candidelle, h?n itki kauan.",8,{'fi': 0.999997256824793},{'finnish': 2},candide
Vihdoin h?n veti Cacambon syrj??n.,5,{'fi': 0.9999964437900055},{'finnish': 1},candide
"-- Nyt min? tied?n, rakas yst?v?ni, sanoi h?n, mit? sinun on  tekeminen.",13,{'fi': 0.9999967745086239},"{'finnish': 5, 'english': 1, 'french': 1}",candide
Meill? on kummallakin taskuissamme noin viiden tai  kuuden miljoonan edest? timantteja.,12,{'fi': 0.9999974669978672},"{'finnish': 3, 'english': 1, 'french': 1}",candide
"Sin? olet taitavampi kuin  min?, mene sin? hakemaan neiti Kunigundaa Buenos-Ayreksesta.",12,{'fi': 0.9999959711605905},{'finnish': 4},candide
"Jos  kuvern??ri tekee estelyj?, niin anna h?nelle yksi miljoona, ja  jos h?n sitten viel?kin hankaa vastaan, niin anna kaksi.",21,{'fi': 0.9999970993149042},"{'norwegian': 1, 'finnish': 5, 'dutch': 1}",candide
"Sin?h?n  et ole tappanut mit??n inkvisiittoria, sinua ei siksi kukaan osaa  ep?ill?.",14,{'fi': 0.9999953713095605},"{'danish': 1, 'finnish': 5, 'norwegian': 1, 'french': 1}",candide
Sill? v?lin min? hankin itselleni toisen laivan ja purjehdin  Veneziaan sinua odottamaan.,13,{'fi': 0.9999973310143653},"{'norwegian': 1, 'finnish': 3, 'dutch': 1}",candide
"Se on vapaa valtio, jossa ei ole mit??n  pelj?tt?v?n? ei bulgarialaisten, ei arabialaisten, ei juutalaisten  eik? inkvisiittorien puolelta.",20,{'fi': 0.9999981365111117},"{'finnish': 4, 'english': 1, 'french': 1}",candide
Cacambo hyv?ksyi t?m?n viisaan ehdotuksen.,5,{'fi': 0.9999981666230946},{'finnish': 1},candide
"Tosin oli h?n onneton  siit?, ett? h?nen n?in t?ytyi erota hyv?st? herrastaan, josta samalla  oli tullut h?nen l?heisin yst?v?ns?, mutta ilo siit?, ett? h?n t?ll?  tavoin saattoi olla h?nelle hy?dyksi, voitti h?ness? kuitenkin eron  tuskan He syleiliv?t toisiaan kyyneleet silmiss?.",44,{'fi': 0.9999977042885826},{'finnish': 10},candide
"Candide terotti  h?nen mieleens?, ettei h?n suinkaan unohtaisi tuota kunnon muoria.",12,{'fi': 0.9999983724714439},{'finnish': 2},candide
"Cacambo l?hti matkaan viel? samana p?iv?n?, sill? h?n oli kaikin  puolin hyv? ja avulias ihminen.",16,{'fi': 0.999997370291938},"{'norwegian': 1, 'finnish': 4, 'dutch': 1}",candide
"Candide viipyi viel? jonkun aikaa Surinamissa odotellen l?yt?v?ns?  toisen samanlaisen laivakipparin, joka olisi taipuvainen viem??n  h?net ja h?nen kaksi lammastaan Italiaan.",23,{'fi': 0.9999962468616151},"{'norwegian': 1, 'finnish': 5, 'dutch': 1}",candide
"H?n pestasi itselleen  palvelijoita ja osteli valmiiksi kaikki, mit? h?n arveli  tarvitsevansa niin pitk?ll? laivamatkalla.",17,{'fi': 0.9999975602406975},"{'norwegian': 1, 'finnish': 4, 'dutch': 1}",candide
"Vihdoin tapasi h?n hra  Vanderdendurin, joka oli suuren laivan omistaja.",11,{'fi': 0.9999959534286575},{'finnish': 3},candide
"-- Mit? tahdotte, kysyi h?n t?lt?, jos viette minut sek? palvelijani,  tavarani ja molemmat lampaani suorinta tiet? Veneziaan.",19,{'fi': 0.9999960680455833},"{'norwegian': 1, 'finnish': 6, 'dutch': 1}",candide
Laivanomistaja m??r?si kymmenen tuhatta piasteria.,5,{'fi': 0.9999981301050429},{},candide
Candide suostui  siihen heti.,5,{'fi': 0.9999963475783975},{'finnish': 1},candide
"Ohoh, vai sill? lailla, tuumi tuo viisas Vanderdendur itsekseen, t?m?  muukalainen maksaa noin vain kymmenen tuhatta piasteria ilman muuta!",20,{'fi': 0.9999972018246548},"{'italian': 1, 'finnish': 5}",candide
H?n mahtaa olla upporikas.,4,{'fi': 0.9999970838416039},{'finnish': 1},candide
"H?n palasi hetken kuluttua takaisin ja selitti, ettei h?n voinutkaan  tehd? tuota matkaa alle kahdenkymmenen tuhannen.",17,{'fi': 0.9999980305411253},"{'italian': 1, 'dutch': 1, 'finnish': 2, 'danish': 1, 'norwegian': 2, 'german': 1}",candide
"-- Hyv? on, saatte siis kaksikymment? tuhatta, sanoi Candide.",9,{'fi': 0.9999956562763866},"{'finnish': 1, 'english': 1, 'french': 1}",candide
"No enp?s ole kuullut kummempaa, mumisi kauppias itsekseen, t?lle  miehelle on yhdentekev??, antaako h?n kymmenen tuhatta tai  kaksikymment? tuhatta piasteria.",22,{'fi': 0.9999977812218159},"{'finnish': 5, 'english': 1, 'french': 1}",candide
"H?n palasi viel? kerran Candiden luo ja sanoi, ettei h?n sittenk??n  voinut vied? h?nt? Veneziaan v?hemm?st? kuin kolmestakymmenest?  tuhannesta piasterista.",22,{'fi': 0.9999947737064099},"{'norwegian': 1, 'finnish': 4, 'dutch': 1}",candide
"-- Saatte siis kolmekymment? tuhatta, vastasi Candide.",7,{'fi': 0.9999952638169576},{},candide
"Ohoh, ajatteli t?h?n hollantilainen kauppias, kolmekymment? tuhatta  piasteria ei siis merkitse mit??n t?lle miehelle; varmaankin on  noitten molempien lampaitten sel?ss? satumaisia aarteita.",24,{'fi': 0.9999953197431318},"{'finnish': 4, 'english': 1, 'french': 1}",candide
Mutta  j??k??n nyt asia t?lleen toistaiseksi.,7,{'fi': 0.9999975822194384},{'finnish': 1},candide
"Parasta on pist?? nyt ensiksi  varmuuden vuoksi taskuunsa nuo kolmekymment? tuhatta piasteria,  sittep?h?n n?hd??n!",16,{'fi': 0.9999979990609545},"{'finnish': 3, 'english': 1, 'french': 1}",candide
"Candide m?i kaksi pient? timanttia, joista jo pienempi oli arvoltaan  suurempi kuin se summa mink? kippari oli pyyt?nyt.",19,{'fi': 0.9999984412810213},"{'italian': 1, 'spanish': 1, 'french': 1, 'portuguese': 1, 'danish': 1, 'finnish': 5}",candide
H?n maksoi  matkansa etuk?teen ja molemmat lampaat kuljetettiin laivaan.,10,{'fi': 0.9999962133484999},"{'norwegian': 1, 'finnish': 1, 'dutch': 1}",candide
"Candide  astui my?s pieneen veneeseen, menn?kseen sill? laivaan, joka kellui  kauempana sataman edustalla.",15,{'fi': 0.9999949906648756},{'finnish': 2},candide
"Mutta t?t? otollista hetke? k?yttikin  kapteeni hyv?kseen, h?n nosti samassa purjeet ja irroitti ankkurin.",15,{'fi': 0.9999972200275705},"{'norwegian': 1, 'finnish': 3, 'dutch': 1}",candide
Tuuli oli h?nelle my?t?inen ja pian katosi laiva h?mm?styneen ja  pel?styneen Candiden n?kyvist?.,14,{'fi': 0.9999968578054873},"{'norwegian': 1, 'finnish': 3, 'dutch': 1}",candide
"-- Voi, huusi h?n, t?m?p? on oikein vanhan maailman arvoinen  kepponen!",12,{'fi': 0.9999967859739087},"{'finnish': 2, 'english': 1, 'french': 1}",candide
H?n palasi takaisin rannalle kovin synk?ll? mielell?.,7,{'fi': 0.9999992273722316},{},candide
Eik?  ihmek??n.,3,{'fi': 0.99999732400337},{},candide
"Olihan h?n juuri kadottanut omaisuuden, jolla olisi voinut  t?ytt?? vaikka kahdenkymmenen hallitsijan aarre-aitat.",14,{'fi': 0.9999979730834443},{'finnish': 4},candide
H?n l?hti er??n hollantilaisen tuomarin luo.,6,{'fi': 0.9999980086495671},{},candide
"Ja v?h?n kiihottunut  kun oli, kolkutti h?n tuimasti ovea.",10,{'fi': 0.9999971541038888},"{'norwegian': 1, 'finnish': 3}",candide
"H?n astui sis??n, kuvasi  onnettomuutensa ja huusi t?t? tehdess??n v?h?n kova??nisemmin kuin  mik? oli soveliasta.",17,{'fi': 0.9999967085764596},"{'norwegian': 1, 'finnish': 5, 'dutch': 1}",candide
Aluksi tuomari sent?hden tuomitsi h?net kymmenen  tuhannen piasterin sakkoihin loukkaavasta k?yt?ksest?.,12,{'fi': 0.9999988740497382},{'finnish': 1},candide
"Sitten h?n  vasta alkoi kuunnella h?nt? k?rsiv?llisemmin, lupasi ottaa h?nen  asiansa tutkittavaksi heti kun kauppias oli palannut sek? vaati  viel? toiset kymmenentuhatta piasteria vaivojensa palkkioksi t?st?  neuvottelusta.",31,{'fi': 0.9999960163600545},"{'norwegian': 1, 'finnish': 7}",candide
N?m? kokemukset masensivat Candiden kokonaan.,5,{'fi': 0.9999967438827896},{},candide
"Tosin oli h?nelle  jo el?m?ss? tapahtunut monenlaisia ja tuhatkertaa tuskallisempia  onnettomuuksia, mutta se kylm?verinen tapa, jolla tuomari  ja laivakippari nyt viimeksi olivat h?nen luottamustaan  v??rink?ytt?neet, kiehutti h?nen sappeaan ja teki h?net synk?n  raskasmieliseksi.",38,{'fi': 0.9999952786412126},"{'italian': 1, 'norwegian': 1, 'finnish': 10, 'french': 1, 'portuguese': 1, 'dutch': 1, 'danish': 1, 'spanish': 1}",candide
Ihmisten pahuus esiintyi ?kki? h?nen sielunsa  silmille koko alastomassa rumuudessaan ja se teki kaikki h?nen  ajatuksensa surullisiksi.,19,{'fi': 0.999997493765462},"{'italian': 1, 'dutch': 1, 'french': 1, 'portuguese': 1, 'finnish': 3, 'spanish': 1, 'norwegian': 1}",candide
"Vihdoin sai h?n kuulla, ett? er?s ranskalainen laiva oli l?hd?ss?  Bordeaux'hon ja koska h?nell? ei en?? ollut mit??n timanteilla  kuormitettuja lampaita kuljetettavanaan, vuokrasi h?n siit?  kohtuhinnasta itselleen hytin ja antoi samalla kuuluttaa kaupungilla,  ett? jos l?ytyisi joku sellainen kunniallinen ihminen, joka tahtoisi  tehd? h?nelle matkaseuraa, antaisi h?n h?nelle vapaan matkan, ruuan  ja kaksi tuhatta piasteria, kuitenkin sill? ehdolla, ett? t?m?n  miehen tuli olla onnettomin ihminen koko maassa.",74,{'fi': 0.9999970410290531},"{'norwegian': 1, 'finnish': 15, 'dutch': 1, 'swedish': 1}",candide
"Halukkaita ilmestyi niin paljon, etteiv?t ne kaikki olisi mahtuneet  edes kokonaiseen laivastoon.",13,{'fi': 0.9999959150257205},"{'italian': 1, 'turkish': 1, 'hungarian': 1, 'french': 1, 'finnish': 3}",candide
"Candide erotteli senvuoksi ensin heid?n  joukostaan l?hemm?n tarkastelun alaiseksi noin parikymment? henkil??,  joilla h?nen mielest??n n?ytti olevan parhaimmat edellytykset  t?ytt?? h?nen ehtonsa, my?skin mit? seuran pitoon tulee, ja jotka  muuten kaikki v?ittiv?t ansaitsevansa etusijan.",38,{'fi': 0.9999990968754618},"{'norwegian': 1, 'finnish': 7, 'dutch': 1}",candide
"H?n vei heid?t  kaikki ravintolaan ja tarjosi heille illallista sill? ehdolla, ett?  jokainen valallaan vannoisi kertoa el?m?n tarinansa suoraan ja  v??ristelem?tt?, luvaten valita sen, joka h?nen mielest??n tuntui  kaikkein s??litt?vimm?lt? ja jolla oli eniten syyt? olla tyytym?t?n  tilaansa.",43,{'fi': 0.9999974140520128},"{'norwegian': 1, 'finnish': 11, 'dutch': 1}",candide
Kaikille muille lupasi h?n my?s antaa jonkun apurahan.,8,{'fi': 0.999998800475455},{'finnish': 1},candide
Kokous kesti aina kello nelj??n aamulla.,6,{'fi': 0.9999965230409581},{},candide
"Kuunnellessaan heid?n  seikkailujaan muisteli h?n, mit? vanha muori oli h?nelle sanonut  silloin, kun he olivat matkalla Buenos-Ayrekseen ja kuinka h?n oli  pannut p??ns? pantiksi siit?, ettei laivalla ollut ainoatakaan  sellaista, jolle ei olisi joskus tapahtunut suuria onnettomuuksia.",41,{'fi': 0.9999954835662914},"{'dutch': 1, 'spanish': 1, 'finnish': 14, 'english': 1, 'norwegian': 2}",candide
Ja jokaisen uuden el?m?ntarinan kohdalla h?n muisti Panglossia.,8,{'fi': 0.9999970838408762},{'finnish': 1},candide
"Olisipa tuon Panglossparan nyt vaikea puolustaa j?rjestelm??ns?,  ajatteli h?n.",10,{'fi': 0.9999966072946483},{'finnish': 3},candide
"Toivoisinpa melkein, ett? h?n olisi mukana.",6,{'fi': 0.9999965907967917},{'finnish': 3},candide
"Jos  jossakin on kaikki hyvin, niin on se vain Eldoradossa, eik? miss??n  muualla maan p??ll?.",17,{'fi': 0.9999982837061585},"{'italian': 1, 'spanish': 1, 'french': 2, 'portuguese': 1, 'finnish': 3, 'english': 1}",candide
"Vihdoin lankesi h?nen valintansa er??n k?yh?n tiedemiehen osalle,  joka oli ty?skennellyt kymmenen vuotta Amsterdamin kirjankustantajien  hyv?ksi.",18,{'fi': 0.9999969053857154},{'finnish': 3},candide
H?nen mielest??n ei voinut maailmassa olla en?? sen  tymp?isev?mp?? ammattia.,11,{'fi': 0.9999976966566225},{'finnish': 3},candide
"T?m? oppinut mies, joka muuten oli erinomaisen hyv? ihminen, oli  kokenut monenlaista kovaa.",14,{'fi': 0.9999978413978251},{'finnish': 2},candide
"H?nell? oli ollut vaimo, joka oli  varastanut h?net putipuhtaaksi, poika, joka oli antanut selk??n  h?nelle, tyt?r, joka oli hylj?nnyt h?net ja karannut er??n  portugalilaisen kanssa.",28,{'fi': 0.9999968074882589},"{'norwegian': 1, 'finnish': 7, 'dutch': 1}",candide
"H?nelt? oli juuri riistetty er?s pieni virka,  jolla h?n eli, ja Surinamin papit vainosivat h?nt?, sent?hden, ett?  he pitiv?t h?nt? socinianina.",23,{'fi': 0.999995553989596},"{'dutch': 1, 'spanish': 1, 'finnish': 7, 'english': 1, 'norwegian': 1}",candide
"[Socinianit, er?s 1500 luvulla syntynyt  lahko, joka kielsi kolminaisuusopin ja Kristuksen jumaluuden.",13,{'fi': 0.9999981230655309},"{'norwegian': 1, 'finnish': 2, 'dutch': 1}",candide
"]    On kyll? my?nnett?v?, ett? kaikki nuo muut olivat v?hint?in yht?  onnettomia, mutta Candide valitsi h?net siksi, ett? h?n toivoi tuon  oppineen miehen seurasta paljon huvia matkalla.",32,{'fi': 0.9999972356871077},{'finnish': 8},candide
Kaikkien muitten mielest? Candide oli kovin ep?oikeudenmukainen.,7,{'fi': 0.9999973227882627},{'finnish': 1},candide
Mutta h?n lauhdutti heit? lahjoittamalla kullekin sata piasteria.,8,{'fi': 0.9999973086459668},{'finnish': 2},candide
KAHDESKYMMENES LUKU.,2,{'de': 0.9999950960851433},{},candide
Mit? Candidelle ja Martinille tapahtui merell?.,6,{'fi': 0.9999965461504505},"{'norwegian': 1, 'finnish': 1, 'dutch': 1}",candide
"Tuo vanha oppinut, jonka nimi oli Martin, l?hti siis Candiden mukana  Bordeaux'hon.",13,{'fi': 0.9999977234563491},"{'finnish': 2, 'swedish': 1}",candide
"Kumpikin olivat he paljon n?hneet ja paljon k?rsineet;  ja vaikka heid?n laivansa olisi pit?nyt purjehtia Surinamista  Hyv?ntoivon niemen ymp?ri Japaniin, niin olisi heille kuitenkin  riitt?nyt koko matkaksi keskustelemista t?m?n maailman henkisest? ja  aineellisesta kurjuudesta.",38,{'fi': 0.9999970379703909},"{'dutch': 1, 'spanish': 1, 'finnish': 9, 'english': 1, 'norwegian': 1}",candide
"Kuitenkin oli Candide siin? suhteessa Martinia onnellisempi, ett?  h?n yh? viel? toivoi saavansa n?hd? neiti Kunigundan, jota vastoin  Martinilla ei ollut mink??nlaisia toivoja; lis?ksi oli Candidella  kultaa ja timantteja.",32,{'fi': 0.9999970845753351},"{'norwegian': 1, 'finnish': 8, 'dutch': 1}",candide
"Ja vaikka h?n olikin kadottanut sata suurta,  maailman suurimmilla aarteilla kuormitettua punalammasta ja vaikkakin  h?nen syd?nt??n yh? viel? kaiverteli tuon hollantilaisen kipparin  konnamaisuus, niin kuitenkin h?n aina, kun h?n ajatteli sit? mit?  h?nell? viel? oli j?lell? taskuissaan tai puhui Kunigundasta,  ja etenkin hyv?n aterian j?lkeen, oli taipuvainen kallistumaan  Panglossin j?rjestelm??n p?in.",57,{'fi': 0.9999985386758958},"{'norwegian': 2, 'finnish': 12, 'dutch': 1}",candide
"-- Mutta te, herra Martin, sanoi h?n oppineelle, mit? te ajattelette  kaikesta t?st??",14,{'fi': 0.9999984496987009},"{'spanish': 1, 'finnish': 4, 'french': 1, 'dutch': 1, 'portuguese': 1}",candide
Mik? on teid?n mielipiteenne aineellisesta ja  henkisest? pahasta?,9,{'fi': 0.9999983729481107},"{'norwegian': 1, 'finnish': 3, 'english': 1, 'dutch': 1, 'french': 1}",candide
"-- Herra Candide, vastasi Martin, papit ovat syytt?neet minua  socinianiksi, mutta asian laita on todellisuudessa niin, ett? olen  manikealainen.",21,{'fi': 0.999997181283005},"{'finnish': 7, 'english': 1, 'french': 1}",candide
"[Manikeismi, Manin (216-276) Persiassa perustama  uskontoj?rjestelm?, joka on kokonaan perustettu dualismille, hyv?n ja  pahan periaatteelle.",17,{'fi': 0.9999978262197884},"{'norwegian': 1, 'finnish': 3, 'english': 1, 'dutch': 1, 'french': 1}",candide
"]    -- Te laskette leikki?, sanoi Candide, eih?n maailmassa en?? ole  manikealaisia.",16,{'fi': 0.9999970802358236},{'finnish': 1},candide
"-- Min? olen, sanoi Martin.",5,{'fi': 0.999994362131406},{'finnish': 1},candide
"Min? en voi sille mit??n, en voi ajatella  toisin.",10,{'fi': 0.9999980692434962},"{'italian': 1, 'spanish': 1, 'finnish': 2, 'french': 1, 'swedish': 1, 'dutch': 1, 'danish': 1, 'turkish': 1, 'norwegian': 1}",candide
